ClientName,DivisionName,ModeOrder,ModeName,Description,Qty
"Hardman Signs, LP","Hardman Signs, LP",1,Letters,Plan Change Notice,8
"Hardman Signs, LP","Hardman Signs, LP",2,Inserts,HIPAA Certificate,2
Hardy Chevrolet Inc,Hardy Chevrolet Inc,1,Letters,45 Day Notice With No Payment,1
Hardy Chevrolet Inc,Hardy Chevrolet Inc,1,Letters,COBRA General Rights Notice,4
Hardy Chevrolet Inc,Hardy Chevrolet Inc,1,Letters,COBRA Specific Rights Notice Letter,1
Hardy Chevrolet Inc,Hardy Chevrolet Inc,2,Inserts,HIPAA Certificate,1
Harmony Healthcare IT (Business Interactions LLC),Harmony Healthcare IT,1,Letters,AEI 2021 Subsidy Eligible Notice,15
Harmony Healthcare IT (Business Interactions LLC),Harmony Healthcare IT,1,Letters,Open Enrollment Reminder,1
Harmony Healthcare IT (Business Interactions LLC),Harmony Healthcare IT,1,Letters,QB Open Enrollment Notification,30
Harmony Healthcare IT (Business Interactions LLC),Harmony Healthcare IT,1,Letters,Takeover Notice,30
"Harold Beck & Sons, Inc.","Harold Beck & Sons, Inc.",1,Letters,COBRA Specific Rights Notice Letter,1
"Harold Beck & Sons, Inc.","Harold Beck & Sons, Inc.",2,Inserts,HIPAA Certificate,1
Harrison Design Associates Inc.,California,1,Letters,Insignificant Payment Notice,1
Harrison Design Associates Inc.,California,1,Letters,Late Payment Reminder,1
Harrison Design Associates Inc.,California,1,Letters,Open Enrollment Reminder,1
Harrison Design Associates Inc.,California,1,Letters,Plan Change Notice,14
Harrison Design Associates Inc.,California,1,Letters,QB Open Enrollment Notification,8
Harrison Design Associates Inc.,East Coast,1,Letters,COBRA General Rights Notice,1
Harrison Design Associates Inc.,East Coast,1,Letters,COBRA Termination Notice,1
Harrison Design Associates Inc.,East Coast,1,Letters,Conversion Option Notice,2
Harrison Design Associates Inc.,East Coast,1,Letters,Late Payment Reminder,1
Harrison Design Associates Inc.,East Coast,1,Letters,Open Election Summary,1
Harrison Design Associates Inc.,East Coast,1,Letters,Open Enrollment Reminder,3
Harrison Design Associates Inc.,East Coast,1,Letters,Plan Change Notice,38
Harrison Design Associates Inc.,East Coast,1,Letters,QB Open Enrollment Notification,18
Harrison Design Associates Inc.,East Coast,2,Inserts,HIPAA Certificate,1
"Harrogate, Inc.","Harrogate, Inc.",1,Letters,COBRA General Rights Notice,3
"Harrogate, Inc.","Harrogate, Inc.",1,Letters,COBRA Specific Rights Notice Letter,1
"Harrogate, Inc.","Harrogate, Inc.",1,Letters,Insignificant Payment Notice,2
"Harrogate, Inc.","Harrogate, Inc.",1,Letters,Partial Payment Notice,2
"Harrogate, Inc.","Harrogate, Inc.",1,Letters,Plan Change Notice,16
"Harrogate, Inc.","Harrogate, Inc.",1,Letters,QB Open Enrollment Notification,16
"Harrogate, Inc.","Harrogate, Inc.",2,Inserts,HIPAA Certificate,1
Harvey Milling Company,Harvey Milling Company,1,Letters,Plan Change Notice,2
Harvey Milling Company,Harvey Milling Company,1,Letters,QB Open Enrollment Notification,3
Harvey Milling Company,Harvey Milling Company,1,Letters,Renewal Notice,1
HCT Packaging- TERMED 7/31/2021,HCT Packaging,1,Letters,Late Payment Reminder,1
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,45 Day Notice With No Payment,1
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,COBRA General Rights Notice,13
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,COBRA Specific Rights Notice Letter,4
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Enrollment Confirmation Notice,3
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Late Payment Reminder,15
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Medicare Notice,1
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Partial Payment Notice,3
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Participant Communication,1
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Plan Change Notice,132
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,QB Premium Coupon Book,2
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Return Payment,1
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,1,Letters,Voided Payment Notice,1
Health Catalyst-TERM EFFECTIVE 12/31/2021,Health Catalyst,2,Inserts,HIPAA Certificate,4
Health Catalyst-TERM EFFECTIVE 12/31/2021,VitalWare,1,Letters,Plan Change Notice,5
Health Catalyst-TERM EFFECTIVE 12/31/2021,VitalWare,1,Letters,Voided Payment Notice,1
Heartland Beef Inc,Heartland Beef Inc,1,Letters,Conversion Option Notice,5
Heeter Printing,Heeter Printing,1,Letters,COBRA General Rights Notice,10
Heeter Printing,Heeter Printing,1,Letters,QB Premium Coupon Book,1
Helios Rising Inc.,Helios Rising Inc.,1,Letters,COBRA General Rights Notice,2
Helix Group,Helix Group,1,Letters,COBRA General Rights Notice,1
Helix Group,Helix Group,1,Letters,COBRA Specific Rights Notice Letter,1
"Hercon Pharmaceuticals, LLC",NON-UNION,1,Letters,Enrollment Confirmation Notice,1
Hettig Management Corporation,Hettig Management Corporation,1,Letters,COBRA General Rights Notice,6
Hickman Friends Senior Community of West Chester,Hickman Friends Senior Community of West Chester,1,Letters,COBRA General Rights Notice,3
Hickman Friends Senior Community of West Chester,Hickman Friends Senior Community of West Chester,1,Letters,COBRA Specific Rights Notice Letter,1
Hickman Friends Senior Community of West Chester,Hickman Friends Senior Community of West Chester,1,Letters,Plan Change Notice,31
Hickman Friends Senior Community of West Chester,Hickman Friends Senior Community of West Chester,1,Letters,QB Open Enrollment Notification,31
Hickman Friends Senior Community of West Chester,Hickman Friends Senior Community of West Chester,2,Inserts,HIPAA Certificate,1
Highland Plastics Inc,Highland Plastics Inc,1,Letters,COBRA Specific Rights Notice Letter,1
Highland Plastics Inc,Highland Plastics Inc,2,Inserts,HIPAA Certificate,1
Hill View Retirement Center,Hill View Retirement Center,1,Letters,Plan Change Notice,17
Hill View Retirement Center,Hill View Retirement Center,1,Letters,QB Open Enrollment Notification,17
Hill View Retirement Center,Hill View Retirement Center,1,Letters,QB Premium Coupon Book,1
"Hill, Barth & King LLC",HBK,1,Letters,45 Day Notice With Partial Payment (insignificant payment amount),1
"Hill, Barth & King LLC",HBK,1,Letters,AEI 2021 Subsidy Eligible Notice,44
"Hill, Barth & King LLC",HBK,1,Letters,COBRA Specific Rights Notice Letter,4
"Hill, Barth & King LLC",HBK,1,Letters,Enrollment Confirmation Notice,1
"Hill, Barth & King LLC",HBK,1,Letters,Medicare Notice,2
"Hill, Barth & King LLC",HBK,1,Letters,Open Enrollment Change Notice,71
"Hill, Barth & King LLC",HBK,1,Letters,Partial Payment Notice,1
"Hill, Barth & King LLC",HBK,1,Letters,Plan Change Notice,71
"Hill, Barth & King LLC",HBK,1,Letters,QB Open Enrollment Notification,71
"Hill, Barth & King LLC",HBK,1,Letters,Takeover Notice,139
"Hill, Barth & King LLC",HBK,2,Inserts,HIPAA Certificate,4
"Hill, Barth & King LLC",HBK CPAs and Consultants,1,Letters,COBRA Specific Rights Notice Letter,2
"Hill, Barth & King LLC",HBK CPAs and Consultants,2,Inserts,HIPAA Certificate,2
"Hill, Barth & King LLC",HBK IT,1,Letters,AEI 2021 Subsidy Eligible Notice,1
"Hill, Barth & King LLC",HBK IT,1,Letters,Open Enrollment Change Notice,3
"Hill, Barth & King LLC",HBK IT,1,Letters,Plan Change Notice,2
"Hill, Barth & King LLC",HBK IT,1,Letters,QB Open Enrollment Notification,3
"Hill, Barth & King LLC",HBK IT,1,Letters,Takeover Notice,6
"Hill, Barth & King LLC",HBK VG,1,Letters,AEI 2021 Subsidy Eligible Notice,3
"Hill, Barth & King LLC",HBK VG,1,Letters,Enrollment Confirmation Notice,1
"Hill, Barth & King LLC",HBK VG,1,Letters,Open Enrollment Change Notice,3
"Hill, Barth & King LLC",HBK VG,1,Letters,Plan Change Notice,3
"Hill, Barth & King LLC",HBK VG,1,Letters,QB Open Enrollment Notification,3
"Hill, Barth & King LLC",HBK VG,1,Letters,Reinstatement Notice,1
"Hill, Barth & King LLC",HBK VG,1,Letters,Takeover Notice,7
"Hill, Barth & King LLC",HBKS,1,Letters,AEI 2021 Subsidy Eligible Notice,5
"Hill, Barth & King LLC",HBKS,1,Letters,Open Enrollment Change Notice,7
"Hill, Barth & King LLC",HBKS,1,Letters,Plan Change Notice,6
"Hill, Barth & King LLC",HBKS,1,Letters,QB Open Enrollment Notification,7
"Hill, Barth & King LLC",HBKS,1,Letters,Takeover Notice,14
"Hill, Barth & King LLC",Park Shore,1,Letters,COBRA Specific Rights Notice Letter,2
"Hill, Barth & King LLC",Park Shore,1,Letters,Open Enrollment Change Notice,1
"Hill, Barth & King LLC",Park Shore,1,Letters,QB Open Enrollment Notification,1
"Hill, Barth & King LLC",Park Shore,2,Inserts,HIPAA Certificate,2
Hohlrieder Automotive Group,Auto Haus,1,Letters,COBRA General Rights Notice,4
Hohlrieder Automotive Group,Auto Haus,1,Letters,Conversion Option Notice,2
Hohlrieder Automotive Group,Auto Haus,1,Letters,Medicare Notice,1
Hohlrieder Automotive Group,Auto Haus,1,Letters,Plan Change Notice,27
Hollister Construction Service TERM EFF 2/28/2021,Hollister Construction Services,1,Letters,COBRA Termination Notice,1
"Holt's Cigar Holdings, Inc.","Holt's Cigar Holdings, Inc.",1,Letters,COBRA General Rights Notice,2
"Holt's Cigar Holdings, Inc.","Holt's Cigar Holdings, Inc.",1,Letters,COBRA Specific Rights Notice Letter,1
"Holt's Cigar Holdings, Inc.","Holt's Cigar Holdings, Inc.",1,Letters,Plan Change Notice,26
"Holt's Cigar Holdings, Inc.","Holt's Cigar Holdings, Inc.",2,Inserts,HIPAA Certificate,1
Home Loan Investment Bank,Home Loan Investment Bank,1,Letters,COBRA General Rights Notice,2
Home Loan Investment Bank,Home Loan Investment Bank,1,Letters,COBRA Specific Rights Notice Letter,2
Home Loan Investment Bank,Home Loan Investment Bank,1,Letters,Enrollment Confirmation Notice,1
Home Loan Investment Bank,Home Loan Investment Bank,1,Letters,Late Payment Reminder,3
Home Loan Investment Bank,Home Loan Investment Bank,2,Inserts,HIPAA Certificate,1
Hopkins and Company,Hopkins and Company,1,Letters,COBRA Specific Rights Notice Letter,1
Hopkins and Company,Hopkins and Company,1,Letters,Open Election Summary,1
Hopkins and Company,Hopkins and Company,1,Letters,Open Enrollment Change Notice,10
Hopkins and Company,Hopkins and Company,1,Letters,Open Enrollment Reminder,7
Hopkins and Company,Hopkins and Company,1,Letters,Plan Change Notice,11
Hopkins and Company,Hopkins and Company,1,Letters,QB Open Enrollment Notification,10
Hopkins and Company,Hopkins and Company,2,Inserts,HIPAA Certificate,1
"Housing Trust Group, LLC","Housing Trust Group, LLC",1,Letters,Conversion Option Notice,1
Houston Endowment Inc.,Houston Endowment Inc.,1,Letters,COBRA Specific Rights Notice Letter,1
Houston Endowment Inc.,Houston Endowment Inc.,1,Letters,Plan Change Notice,2
Houston Endowment Inc.,Houston Endowment Inc.,1,Letters,SPM Medicare Notice,1
Houston Endowment Inc.,Houston Endowment Inc.,2,Inserts,HIPAA Certificate,1
HR Acuity,HR Acuity,1,Letters,COBRA General Rights Notice,1
Hunter's Manufacturing Company Inc.,TenPoint Crossbow Technologies,1,Letters,COBRA General Rights Notice,2
Hunter's Manufacturing Company Inc.,TenPoint Crossbow Technologies,1,Letters,COBRA Specific Rights Notice Letter,1
Hunter's Manufacturing Company Inc.,TenPoint Crossbow Technologies,1,Letters,Plan Change Notice,1
IAP Worldwide Services Inc,AAVA-EFNC,1,Letters,Open Enrollment Reminder,2
IAP Worldwide Services Inc,AAVA-EFNC,1,Letters,QB Open Enrollment Notification,3
IAP Worldwide Services Inc,ACAK-EFNO,1,Letters,Open Enrollment Change Notice,41
IAP Worldwide Services Inc,ACAK-EFNO,1,Letters,Open Enrollment Reminder,21
IAP Worldwide Services Inc,ACAK-EFNO,1,Letters,QB Open Enrollment Notification,41
IAP Worldwide Services Inc,ADIS-EFNO,1,Letters,COBRA General Rights Notice,1
IAP Worldwide Services Inc,ADIS-EFNO,1,Letters,COBRA Specific Rights Notice Letter,1
IAP Worldwide Services Inc,ADIS-EFNO,1,Letters,Open Enrollment Reminder,2
IAP Worldwide Services Inc,ADIS-EFNO,1,Letters,QB Open Enrollment Notification,11
IAP Worldwide Services Inc,ADIS-EFNO,2,Inserts,HIPAA Certificate,1
IAP Worldwide Services Inc,AFCL-EFNO,1,Letters,QB Open Enrollment Notification,6
IAP Worldwide Services Inc,AFCP-EFNO,1,Letters,Insignificant Payment Notice,2
IAP Worldwide Services Inc,AFCP-EFNO,1,Letters,Open Election Summary,1
IAP Worldwide Services Inc,AFCP-EFNO,1,Letters,Open Enrollment Reminder,2
IAP Worldwide Services Inc,AFCP-EFNO,1,Letters,Plan Change Notice,1
IAP Worldwide Services Inc,AFCP-EFNO,1,Letters,QB Open Enrollment Notification,28
IAP Worldwide Services Inc,AJAB-EFNO,1,Letters,COBRA Specific Rights Notice Letter,2
IAP Worldwide Services Inc,AJAB-EFNO,1,Letters,Open Enrollment Reminder,3
IAP Worldwide Services Inc,AJAB-EFNO,1,Letters,QB Open Enrollment Notification,67
IAP Worldwide Services Inc,AJAB-EFNO,2,Inserts,HIPAA Certificate,2
IAP Worldwide Services Inc,APOS-EFNO,1,Letters,Open Election Summary,1
IAP Worldwide Services Inc,APOS-EFNO,1,Letters,Open Enrollment Reminder,1
IAP Worldwide Services Inc,APOS-EFNO,1,Letters,Plan Change Notice,1
IAP Worldwide Services Inc,APOS-EFNO,1,Letters,QB Open Enrollment Notification,2
IAP Worldwide Services Inc,ASPZ-EFNC,1,Letters,QB Open Enrollment Notification,6
IAP Worldwide Services Inc,ASPZ-EFSC,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,ASPZ-EFUC,1,Letters,QB Open Enrollment Notification,16
IAP Worldwide Services Inc,ATCR-EFNO,1,Letters,Open Enrollment Reminder,14
IAP Worldwide Services Inc,ATCR-EFNO,1,Letters,QB Open Enrollment Notification,17
IAP Worldwide Services Inc,ATLS-EFSC,1,Letters,COBRA General Rights Notice,1
IAP Worldwide Services Inc,ATLS-EFSC,1,Letters,COBRA Specific Rights Notice Letter,3
IAP Worldwide Services Inc,ATLS-EFSC,1,Letters,QB Open Enrollment Notification,3
IAP Worldwide Services Inc,ATNT-EFNO,1,Letters,COBRA General Rights Notice,1
IAP Worldwide Services Inc,ATNT-EFNO,1,Letters,COBRA Specific Rights Notice Letter,1
IAP Worldwide Services Inc,ATNT-EFNO,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,ATNT-EFNO,2,Inserts,HIPAA Certificate,1
IAP Worldwide Services Inc,AUES-EFNO,1,Letters,COBRA General Rights Notice,1
IAP Worldwide Services Inc,AUES-EFNO,1,Letters,COBRA Specific Rights Notice Letter,1
IAP Worldwide Services Inc,AUES-EFNO,1,Letters,Open Enrollment Reminder,1
IAP Worldwide Services Inc,AUES-EFNO,1,Letters,QB Open Enrollment Notification,2
IAP Worldwide Services Inc,AUES-EFNO,2,Inserts,HIPAA Certificate,1
IAP Worldwide Services Inc,CFRS-EFNC,1,Letters,QB Open Enrollment Notification,2
IAP Worldwide Services Inc,CFRS-EFSC,1,Letters,QB Open Enrollment Notification,3
IAP Worldwide Services Inc,CFRS-EFUC,1,Letters,QB Open Enrollment Notification,92
IAP Worldwide Services Inc,CMAY-EFNCX,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,COIC-EFNC,1,Letters,Open Enrollment Reminder,1
IAP Worldwide Services Inc,COIC-EFNC,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,CORP-EFNC,1,Letters,COBRA General Rights Notice,1
IAP Worldwide Services Inc,CORP-EFNC,1,Letters,COBRA Specific Rights Notice Letter,6
IAP Worldwide Services Inc,CORP-EFNC,1,Letters,Enrollment Confirmation Notice,1
IAP Worldwide Services Inc,CORP-EFNC,1,Letters,Open Enrollment Reminder,51
IAP Worldwide Services Inc,CORP-EFNC,1,Letters,QB Open Enrollment Notification,57
IAP Worldwide Services Inc,CORP-EFNC,1,Letters,QB Premium Coupon Book,1
IAP Worldwide Services Inc,CORP-EFNC,2,Inserts,HIPAA Certificate,6
IAP Worldwide Services Inc,CORP-EFNOW,1,Letters,Open Enrollment Reminder,1
IAP Worldwide Services Inc,CORP-EFNOW,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,CTOB-EFUC,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,GATM-EFNO,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,HAFA-EFNO,1,Letters,QB Open Enrollment Notification,11
IAP Worldwide Services Inc,HKIA-EFNO,1,Letters,Open Enrollment Reminder,14
IAP Worldwide Services Inc,HKIA-EFNO,1,Letters,QB Open Enrollment Notification,21
IAP Worldwide Services Inc,JECS-EFNO,1,Letters,COBRA Specific Rights Notice Letter,7
IAP Worldwide Services Inc,JECS-EFNO,1,Letters,Open Enrollment Reminder,10
IAP Worldwide Services Inc,JECS-EFNO,1,Letters,QB Open Enrollment Notification,16
IAP Worldwide Services Inc,JECS-EFNO,2,Inserts,HIPAA Certificate,7
IAP Worldwide Services Inc,JISS-EFNO,1,Letters,Open Enrollment Reminder,4
IAP Worldwide Services Inc,JISS-EFNO,1,Letters,QB Open Enrollment Notification,22
IAP Worldwide Services Inc,MATM-EFNO,1,Letters,QB Open Enrollment Notification,15
IAP Worldwide Services Inc,MidAtlantic-EFNC/EFUC/EFSC,1,Letters,Open Election Summary,3
IAP Worldwide Services Inc,MidAtlantic-EFNC/EFUC/EFSC,1,Letters,Open Enrollment Reminder,18
IAP Worldwide Services Inc,MidAtlantic-EFNC/EFUC/EFSC,1,Letters,Plan Change Notice,2
IAP Worldwide Services Inc,MidAtlantic-EFNC/EFUC/EFSC,1,Letters,QB Open Enrollment Notification,109
IAP Worldwide Services Inc,MU02-EFNC,1,Letters,COBRA Specific Rights Notice Letter,17
IAP Worldwide Services Inc,MU02-EFNC,1,Letters,Open Enrollment Reminder,1
IAP Worldwide Services Inc,MU02-EFNC,1,Letters,QB Open Enrollment Notification,4
IAP Worldwide Services Inc,MU02-EFNC,2,Inserts,HIPAA Certificate,12
IAP Worldwide Services Inc,NDTE-EFNC,1,Letters,COBRA Specific Rights Notice Letter,1
IAP Worldwide Services Inc,NDTE-EFNC,1,Letters,Open Enrollment Reminder,2
IAP Worldwide Services Inc,NDTE-EFNC,1,Letters,QB Open Enrollment Notification,2
IAP Worldwide Services Inc,NDTE-EFNC,2,Inserts,HIPAA Certificate,1
IAP Worldwide Services Inc,PAXR-EFNC,1,Letters,QB Open Enrollment Notification,10
IAP Worldwide Services Inc,PAXR-EFSC,1,Letters,QB Open Enrollment Notification,10
IAP Worldwide Services Inc,PBSS-EFNC,1,Letters,QB Open Enrollment Notification,1
IAP Worldwide Services Inc,PBSS-EFUC,1,Letters,COBRA General Rights Notice,1
IAP Worldwide Services Inc,PBSS-EFUC,1,Letters,Open Enrollment Reminder,3
IAP Worldwide Services Inc,PBSS-EFUC,1,Letters,QB Open Enrollment Notification,8
IAP Worldwide Services Inc,QOSS-EFNC,1,Letters,COBRA Specific Rights Notice Letter,1
